date,open,high,low,close,volume
6/13/2006,9.4864,9.6384,9.4172,9.6265,7614548
6/14/2006,9.7088,9.7404,9.4271,9.5733,7729161
6/15/2006,9.6288,9.769,9.5387,9.7379,6751049
6/16/2006,9.6906,9.7361,9.6632,9.7304,5267290
6/19/2006,9.7342,9.8326,9.6379,9.6667,8155312
6/20/2006,9.6639,9.7596,9.6261,9.6426,4004624
6/21/2006,9.7394,10.0617,9.7068,10.0151,8700418
6/22/2006,10.0014,10.1115,9.6632,9.9608,5969893
6/23/2006,10.0308,10.2049,9.9805,10.0831,5286540
6/26/2006,10.1302,10.1689,10.0431,10.0672,3531373
6/27/2006,10.1042,10.1613,9.9872,10.0198,4085422
6/28/2006,10.0619,10.1234,9.9902,10.1142,3690917
6/29/2006,10.161,10.4153,10.107,10.4056,6624964
6/30/2006,10.3506,10.4435,10.2691,10.4435,5805760
7/3/2006,10.4612,10.5541,10.4465,10.5399,2146530
7/5/2006,10.498,10.5299,10.3516,10.4965,4960112
7/6/2006,10.5442,10.5941,10.5095,10.5396,3667991
7/7/2006,10.6109,10.6567,10.3576,10.4714,6009742
7/10/2006,10.5458,10.5904,10.37,10.4153,4414053
7/11/2006,10.4229,10.5859,10.2866,10.5737,5941499
7/12/2006,10.5122,10.5284,10.3787,10.3917,4881323
7/13/2006,10.3108,10.4188,10.1322,10.182,6885132
7/14/2006,10.2193,10.2482,9.9274,10.0492,7513176
7/17/2006,10.0773,10.2361,10.0547,10.1586,5783112
7/18/2006,10.2049,10.2253,9.9058,10.038,8455698
7/19/2006,9.8378,9.9904,9.8291,9.9372,8474135
7/20/2006,10.0687,10.0727,9.6049,9.6413,12556492
7/21/2006,9.6169,9.7566,9.4064,9.7157,11694680
7/24/2006,9.7832,9.8099,9.4941,9.7354,8036095
7/25/2006,9.589,9.7457,9.5586,9.6971,5721626
7/26/2006,9.6681,9.7605,9.5386,9.6009,5501983
7/27/2006,9.6475,9.6505,9.4129,9.5237,5613455
7/28/2006,9.5138,9.7021,9.5071,9.6663,4063612
7/31/2006,9.6632,9.6923,9.5464,9.6283,4572360
8/1/2006,9.5912,9.6076,9.3522,9.3522,5430138
8/2/2006,9.3544,9.3935,9.0953,9.1459,7062349
8/3/2006,9.0898,9.4119,9.0495,9.3491,6295639
8/4/2006,9.453,9.4809,9.2585,9.3108,5071018
8/7/2006,9.2523,9.4573,9.2435,9.4129,3925234
8/8/2006,9.5342,9.5761,9.4413,9.4889,5706677
8/9/2006,9.5336,9.5805,9.3733,9.3877,4288474
8/10/2006,9.3115,9.4059,9.2762,9.3195,4239959
8/11/2006,9.3244,9.3464,9.165,9.1775,3746703
8/14/2006,9.2523,9.3427,9.1818,9.2007,4940327
8/15/2006,9.3173,9.5055,9.2796,9.4881,6665839
8/16/2006,9.5506,9.6744,9.5167,9.6562,5822799
8/17/2006,9.6231,9.713,9.5616,9.6084,5054114
8/18/2006,9.6211,9.6405,9.4826,9.5476,4925312
8/21/2006,9.4166,9.439,9.3449,9.3967,3993045
8/22/2006,9.4076,9.4456,9.3355,9.4214,4142206
8/23/2006,9.4052,9.4208,9.2811,9.3003,3617751
8/24/2006,9.3255,9.3743,9.2712,9.3078,3465943
8/25/2006,9.2916,9.3474,9.2772,9.2961,2454782
8/28/2006,9.3546,9.4876,9.3395,9.4876,4143408
8/29/2006,9.4834,9.5217,9.3942,9.4378,4428869
8/30/2006,9.4442,9.5798,9.4268,9.4826,4025611
8/31/2006,9.5012,9.5175,9.4191,9.4273,2944723
9/1/2006,9.4887,9.4958,9.394,9.4291,2657101
9/5/2006,9.4607,9.5984,9.4002,9.5725,4053451
9/6/2006,9.5162,9.5434,9.4554,9.4674,3703492
9/7/2006,9.4487,9.5075,9.3992,9.4263,3719859
9/8/2006,9.3823,9.4836,9.3823,9.4104,3068326
9/11/2006,9.4206,9.5807,9.4084,9.5658,4506936
9/12/2006,9.5885,9.781,9.5855,9.7604,5415622
9/13/2006,9.8413,10.1304,9.84,10.1257,9715053
9/14/2006,10.0692,10.1185,10.0101,10.0612,5339747
9/15/2006,10.1483,10.2123,10.1299,10.2081,7773971
9/18/2006,10.2111,10.4275,10.1979,10.3279,7071680
9/19/2006,10.347,10.3478,9.7812,10.0569,14222286
9/20/2006,10.1388,10.1461,9.828,9.8873,9101039
9/21/2006,9.9696,10.1726,9.9586,10.1327,10637852
9/22/2006,10.0861,10.1476,9.996,10.0562,4626025
9/25/2006,10.101,10.1974,10.0243,10.0612,5605782
9/26/2006,10.0991,10.1534,10.0062,10.1332,5261027
9/27/2006,10.119,10.2415,10.0211,10.0348,5847920
9/28/2006,10.0637,10.1359,9.9755,10.0512,5079983
9/29/2006,10.0897,10.1021,9.9972,10.0094,3298510
10/2/2006,10.0094,10.1115,9.982,9.9979,3634928
10/3/2006,9.9942,10.1229,9.917,10.0627,5438062
10/4/2006,10.0859,10.3548,10.038,10.3531,6629330
10/5/2006,10.3282,10.4163,10.2325,10.2562,5625182
10/6/2006,10.2166,10.5077,10.2049,10.4726,7300720
10/9/2006,10.5797,10.7578,10.5453,10.6843,7537426
10/10/2006,10.7481,10.9047,10.5197,10.6258,9738650
10/11/2006,10.5851,10.7069,10.5538,10.622,5608858
10/12/2006,10.6734,10.7013,10.5598,10.6455,4819481
10/13/2006,10.6535,10.6968,10.5987,10.642,3605125
10/16/2006,10.6519,10.6892,10.4935,10.5037,4298273
10/17/2006,10.4676,10.5536,10.378,10.4761,5119870
10/18/2006,10.5348,10.5785,10.3979,10.443,5982922
10/19/2006,10.4659,11.3296,10.4495,10.6111,11422065
10/20/2006,11.4312,11.4588,11.2967,11.4481,11588445
10/23/2006,11.5132,12.07,11.4656,11.9739,15016074
10/24/2006,11.8618,11.9011,11.7405,11.7878,8606969
10/25/2006,11.8906,12.1663,11.8327,12.1189,9123257
10/26/2006,12.1458,12.2523,12.0591,12.0815,6996078
10/27/2006,12.0516,12.0849,11.7674,11.8349,6565727
10/30/2006,11.8255,11.9659,11.7056,11.869,6531400
10/31/2006,11.9062,12.0083,11.8011,11.8646,6250118
11/1/2006,11.9235,11.9327,11.5873,11.6431,5400482
11/2/2006,11.6432,11.7983,11.6153,11.7032,5210823
11/3/2006,11.761,11.7988,11.5824,11.7502,4883399
11/6/2006,11.7993,11.946,11.7634,11.8785,4966848
11/7/2006,11.8786,11.93,11.7495,11.7694,4873708
11/8/2006,11.7141,11.9978,11.6705,11.8299,7920643
11/9/2006,11.8673,11.9417,11.7517,11.7709,4853834
11/10/2006,11.7995,11.8229,11.7126,11.7938,2781594
11/13/2006,11.8274,11.9836,11.8085,11.9801,4319908
11/14/2006,11.9719,12.2024,11.967,12.1861,7188087
11/15/2006,12.289,12.4489,12.2516,12.2516,8315486
11/16/2006,12.3282,12.3949,12.2673,12.3505,5036192
11/17/2006,12.2844,12.4441,12.2782,12.4224,5466883
11/20/2006,12.4127,12.4127,12.2695,12.3293,5085203
11/21/2006,12.3664,12.7016,12.3487,12.6929,8386708
11/22/2006,12.7258,12.7764,12.5966,12.6521,4478836
11/24/2006,12.5646,12.6394,12.5522,12.5771,1726289
11/27/2006,12.4867,12.4969,12.0728,12.0728,7283536
11/28/2006,11.9817,12.2001,11.8806,12.1911,7758571
11/29/2006,12.3091,12.3216,12.0105,12.0703,6284284
11/30/2006,12.0589,12.2135,11.9931,12.0743,5543910
12/1/2006,12.1034,12.1634,11.9171,11.9744,5602492
12/4/2006,12.0292,12.1396,11.9383,12.0753,4876881
12/5/2006,12.1388,12.1896,12.0763,12.1288,4082120
12/6/2006,12.1279,12.2633,12.067,12.1714,4428515
12/7/2006,12.2092,12.2483,12.0147,12.0202,4641744
12/8/2006,12.0028,12.1686,11.9544,12.0568,3952296
12/11/2006,12.077,12.1761,12.0491,12.0523,3247281
12/12/2006,12.0504,12.1129,11.9614,11.9988,4192245
12/13/2006,12.0713,12.0914,11.8802,11.9293,4630421
12/14/2006,11.9607,12.0479,11.8863,12.0073,4726377
12/15/2006,12.02,12.0568,11.9504,11.962,5163719
12/18/2006,12.0167,12.0227,11.4743,11.5261,7976888
12/19/2006,11.4992,11.6882,11.419,11.6713,6519162
12/20/2006,11.7054,11.7428,11.5145,11.5286,4360005
12/21/2006,11.5605,11.5871,11.2656,11.3617,6917194
12/22/2006,11.3941,11.4225,11.2753,11.3463,3968607
12/26/2006,11.3696,11.4431,11.3216,11.3948,2063415
12/27/2006,11.4565,11.6576,11.434,11.6564,4210329
12/28/2006,11.6337,11.67,11.5124,11.5201,3100724
12/29/2006,11.5086,11.5676,11.4528,11.4683,2547419
1/3/2007,11.6058,11.8713,11.4841,11.6454,7635929
1/4/2007,11.6806,12.0529,11.6644,12.0357,7844229
1/5/2007,12.0167,12.1412,11.9074,12.1335,6836427
1/8/2007,12.146,12.2003,12.0092,12.0436,4730085
1/9/2007,12.0902,12.1599,11.9843,12.0914,5355350
1/10/2007,12.0649,12.292,12.0053,12.1901,5892409
1/11/2007,12.3829,12.4962,12.3574,12.4456,7171560
1/12/2007,12.5021,12.5771,12.4526,12.5771,4445779
1/16/2007,12.6406,12.7764,12.5348,12.5592,7527561
1/17/2007,12.5371,12.6461,12.3126,12.3848,6665572
1/18/2007,12.3162,12.3649,12.1396,12.1495,5892351
1/19/2007,12.1532,12.2225,12.1223,12.1973,4954427
1/22/2007,12.2658,12.2695,11.9171,11.9754,5375523
1/23/2007,11.9741,12.0728,11.887,11.9308,4630122
1/24/2007,12.0651,12.4411,12.0364,12.4294,6027405
1/25/2007,12.4775,12.5647,12.0956,12.156,6336171
1/26/2007,12.2267,12.4003,12.1296,12.349,5468807
1/29/2007,12.4027,12.4214,12.2159,12.2651,4751939
1/30/2007,12.3031,12.4028,12.2339,12.3111,4155682
1/31/2007,12.3651,12.5771,12.3407,12.4899,11872576
2/1/2007,12.6019,12.6022,11.9925,11.9981,15559223
2/2/2007,12.0194,12.079,11.9,11.9918,6249090
2/5/2007,11.8923,11.9047,11.6105,11.6347,7170645
2/6/2007,11.6581,11.7876,11.6372,11.7423,5290485
2/7/2007,11.8006,11.8139,11.6751,11.7057,4099405
2/8/2007,11.6569,11.7988,11.5847,11.7311,4054801
2/9/2007,11.7465,11.7721,11.4937,11.5035,4833358
2/12/2007,11.4733,11.5159,11.3324,11.4138,5720403
2/13/2007,11.4352,11.5256,11.3881,11.4339,4043302
2/14/2007,11.4564,11.6837,11.4369,11.604,5672232
2/15/2007,11.6058,11.6091,11.4743,11.493,4012233
2/16/2007,11.5261,11.7091,11.5076,11.7039,6144837
2/20/2007,11.6673,11.7739,11.5737,11.7577,4037775
2/21/2007,11.7015,11.9216,11.6492,11.8514,5586491
2/22/2007,11.9218,12.0601,11.8147,11.8511,5716502
2/23/2007,11.8487,11.8786,11.6507,11.7209,3863294
2/26/2007,11.7758,11.8361,11.5498,11.5791,3949938
2/27/2007,11.3319,11.4514,11.1369,11.1767,9280652
2/28/2007,11.2175,11.2987,11.034,11.1936,7989675
3/1/2007,11.0247,11.2676,10.9582,11.1632,8642744
3/2/2007,11.0855,11.1749,10.9254,10.9254,6551367
3/5/2007,10.8841,11.0954,10.8836,10.9818,6294786
3/6/2007,11.1443,11.4314,11.142,11.3953,7497434
3/7/2007,11.5234,11.5346,11.3143,11.3478,6499520
3/8/2007,11.437,11.5934,11.3095,11.3249,5336625
3/9/2007,11.4065,11.4165,11.2098,11.281,4948279
3/12/2007,11.2713,11.3381,11.2349,11.3256,3446073
3/13/2007,11.21,11.2554,11.0287,11.0337,6345909
3/14/2007,11.0387,11.1739,10.9335,11.1575,7970663
3/15/2007,11.154,11.2029,11.0564,11.1124,3925147
3/16/2007,11.0989,11.1251,10.9555,10.9794,5631600
3/19/2007,11.0392,11.17,10.974,11.1384,5172028
3/20/2007,11.1025,11.1476,11.048,11.0898,3404523
3/21/2007,11.0902,11.3709,11.0881,11.3704,5770235
3/22/2007,11.3471,11.5104,11.2704,11.5072,5652748
3/23/2007,11.4924,11.5408,11.3836,11.5019,4093639
3/26/2007,11.4701,11.5809,11.3473,11.5809,4680160
3/27/2007,11.5448,11.5866,11.4648,11.5465,3713438
3/28/2007,11.503,11.5919,11.4601,11.5032,4613405
3/29/2007,11.5697,11.6058,11.3319,11.4793,3969252
3/30/2007,11.5086,11.541,11.3602,11.4105,3364009
4/2/2007,11.4006,11.4197,11.2601,11.4197,3429700
4/3/2007,11.5573,11.8113,11.556,11.7702,6483323
4/4/2007,11.7588,11.7801,11.6949,11.7308,3759831
4/5/2007,11.7378,11.7574,11.696,11.7431,2702100
4/9/2007,11.7796,11.7801,11.5955,11.6608,3047222
4/10/2007,11.633,11.725,11.5848,11.6182,2965031
4/11/2007,11.6073,11.6905,11.5214,11.5692,3788260
4/12/2007,11.556,11.6556,11.5121,11.6404,2694938
4/13/2007,11.6668,11.6748,11.54,11.613,2771395
4/16/2007,11.667,11.8796,11.6594,11.8118,5053641
4/17/2007,11.8,11.8645,11.7452,11.7751,3189559
4/18/2007,11.7368,11.952,11.6937,11.8551,5636874
4/19/2007,11.8176,12.003,11.6952,11.7465,11118052
4/20/2007,12.2164,12.2657,12.0047,12.0162,12097753
4/23/2007,11.957,12.079,11.9111,11.9316,5647532
4/24/2007,11.9199,11.954,11.8437,11.893,3676193
4/25/2007,11.9545,11.9886,11.8576,11.9044,3945402
4/26/2007,11.9072,12.0653,11.8825,11.9839,4104888
4/27/2007,11.9562,12.0142,11.9129,11.9298,2911594
4/30/2007,11.9333,11.9881,11.7398,11.7398,3623518
5/1/2007,11.7599,11.7754,11.5602,11.6805,3639629
5/2/2007,11.6718,11.7323,11.5991,11.6003,3047666
5/3/2007,11.6113,11.8068,11.5882,11.7859,3575946
5/4/2007,11.7084,11.8259,11.6028,11.7333,3930754
5/7/2007,11.7588,11.7756,11.6175,11.6374,3004599
5/8/2007,11.6091,11.6599,11.5742,11.626,2891169
5/9/2007,11.6095,11.7485,11.553,11.6867,3871184
5/10/2007,11.6317,11.6927,11.4818,11.493,3671184
5/11/2007,11.5019,11.6307,11.4812,11.6242,2920935
5/14/2007,11.5928,11.6434,11.4565,11.5007,3854184
5/15/2007,11.5051,11.5196,11.3918,11.4065,4099281
5/16/2007,11.5062,11.7836,11.4321,11.7705,6523696
5/17/2007,11.7667,11.8354,11.7256,11.7293,4638324
5/18/2007,11.756,11.7727,11.6992,11.7134,3673957
5/21/2007,11.6938,11.9346,11.6238,11.7204,6126647
5/22/2007,11.7802,11.9299,11.7802,11.8514,3820742
5/23/2007,11.9749,12.0394,11.7988,11.8043,5033751
5/24/2007,11.8337,11.9346,11.7428,11.8133,4153701
5/25/2007,11.947,12.0777,11.8864,12.0421,5321934
5/29/2007,12.079,12.2483,12.054,12.1316,5191871
5/30/2007,12.0665,12.4237,12.0292,12.4177,7210807
5/31/2007,12.4665,12.6713,12.3794,12.4005,8879112
6/1/2007,12.4775,12.5776,12.401,12.4625,4776141
6/4/2007,12.4005,12.7143,12.3925,12.6286,7065384
6/5/2007,12.6954,12.9258,12.6172,12.9218,10397267
6/6/2007,12.8697,12.9701,12.8326,12.9071,7848600
6/7/2007,12.9444,13.1125,12.7641,12.8277,10580575
6/8/2007,12.8561,12.9417,12.6881,12.8383,6327494
6/11/2007,12.8017,12.9071,12.7016,12.735,4627296
6/12/2007,12.6695,12.7432,12.5315,12.5714,6388626
6/13/2007,12.6291,12.6652,12.4199,12.5831,6999912
6/14/2007,12.5866,12.5991,12.4949,12.5233,4598945
6/15/2007,12.6566,12.6768,12.4832,12.5993,6144474
6/18/2007,12.6065,12.851,12.5581,12.8311,4821129
6/19/2007,12.8015,12.8822,12.74,12.8091,4334008
6/20/2007,12.8749,12.9195,12.6781,12.7009,4315966
6/21/2007,12.726,12.8334,12.609,12.804,4388081
6/22/2007,12.8615,13.0749,12.8535,13.0747,7157643
6/25/2007,13.1744,13.324,13.0349,13.1355,7887115
6/26/2007,13.2677,13.2794,13.1061,13.2062,5659237
6/27/2007,13.0752,13.1496,12.9397,13.1074,6093417
6/28/2007,13.0722,13.1872,13.0453,13.0754,4147843
6/29/2007,13.1006,13.135,12.9372,13.0179,3861559
7/2/2007,13.0874,13.2458,13.0553,13.2092,3463326
7/3/2007,13.2261,13.3093,13.1374,13.3078,1860997
7/5/2007,13.3382,13.5584,13.2533,13.4894,4916602
7/6/2007,13.4799,13.5451,13.4171,13.4338,2733634
7/9/2007,13.5236,13.6664,13.4552,13.5125,3705485
7/10/2007,13.5432,13.6232,13.4899,13.532,3835977
7/11/2007,13.5387,13.6107,13.449,13.5601,3291997
7/12/2007,13.5947,13.6311,13.4542,13.5815,3423457
7/13/2007,13.6458,13.7643,13.6293,13.7516,5211206
7/16/2007,13.7053,13.9115,13.6806,13.7723,6568093
7/17/2007,13.8233,13.8903,13.757,13.8223,4292151
7/18/2007,13.7947,13.8099,13.5437,13.6854,6048165
7/19/2007,13.784,13.7855,13.5046,13.6627,10530331
7/20/2007,12.749,13.0299,12.6893,12.9537,17682831
7/23/2007,12.926,12.9506,12.7551,12.7641,6317453
7/24/2007,12.6841,12.918,12.6296,12.8012,5544295
7/25/2007,12.8754,12.8764,12.591,12.6956,5515486
7/26/2007,12.6702,12.7661,12.4247,12.6518,6843511
7/27/2007,12.665,12.8665,12.5896,12.7487,5431803
7/30/2007,12.7744,12.9342,12.7141,12.8538,3944386
7/31/2007,12.9564,12.9616,12.7016,12.7016,4249092
8/1/2007,12.714,12.8638,12.6553,12.7748,4397045
8/2/2007,12.7943,12.8259,12.6767,12.7268,3137567
8/3/2007,12.7029,12.7813,12.5274,12.5274,3159239
8/6/2007,12.5274,12.7053,12.5148,12.7016,3628753
8/7/2007,12.6953,12.9476,12.6777,12.8515,4242483
8/8/2007,12.9343,13.0947,12.8782,13.0947,4046286
8/9/2007,12.9706,13.1205,12.8169,12.8194,4808465
8/10/2007,12.7061,12.9189,12.5928,12.8448,5846563
8/13/2007,12.9392,12.9444,12.7771,12.8386,3163571
8/14/2007,12.8441,12.886,12.6519,12.6668,3604501
8/15/2007,12.6767,12.7437,12.3706,12.3915,5382723
8/16/2007,12.2539,12.3637,11.966,12.2414,8589503
8/17/2007,12.3887,12.4774,12.2446,12.4536,5455321
8/20/2007,12.5139,12.5164,12.353,12.4008,2684474
8/21/2007,12.4263,12.6558,12.397,12.6172,3592829
8/22/2007,12.7006,12.8573,12.6829,12.7701,3171786
8/23/2007,12.8511,12.8543,12.6269,12.7562,3061672
8/24/2007,12.7666,12.8398,12.6642,12.8261,2460608
8/27/2007,12.812,12.8872,12.7365,12.7828,2313844
8/28/2007,12.7398,12.8257,12.5968,12.612,3256515
8/29/2007,12.6478,12.7838,12.6326,12.7733,2534940
8/30/2007,12.7604,12.8361,12.716,12.7365,2634391
8/31/2007,12.7789,12.8635,12.7383,12.8325,2963346
9/4/2007,12.8267,13.1499,12.8168,13.079,3675281
9/5/2007,13.0353,13.1867,13.0067,13.1449,3295401
9/6/2007,13.1837,13.1955,12.9068,13.0383,3608603
9/7/2007,12.8974,12.9817,12.871,12.9346,3644953
9/10/2007,12.9826,13.0022,12.7235,12.8132,3210417
9/11/2007,12.8757,12.9918,12.8443,12.9838,2690659
9/12/2007,12.9639,13.1494,12.9258,13.0167,2968671
9/13/2007,13.0518,13.1302,13.0308,13.0697,1881662
9/14/2007,13.0304,13.2065,13.006,13.1686,2747629
9/17/2007,13.1133,13.1818,13.0521,13.0827,2186722
9/18/2007,13.1131,13.3803,13.057,13.331,4191724
9/19/2007,13.4306,13.6842,13.4204,13.6194,5500403
9/20/2007,13.6231,13.8672,13.5989,13.7683,5498290
9/21/2007,13.8558,13.9666,13.7683,13.9494,7970751
9/24/2007,13.9718,14.2323,13.9469,14.1466,5265608
9/25/2007,14.0465,14.1849,14.0182,14.171,2710574
9/26/2007,14.2059,14.2405,14.0419,14.1501,3329624
9/27/2007,14.239,14.2393,14.0909,14.1337,2024049
9/28/2007,14.1213,14.1848,14.0496,14.1281,2485864
10/1/2007,14.1952,14.5533,14.1862,14.5085,4681542
10/2/2007,14.5291,14.8636,14.4452,14.5543,7021692
10/3/2007,14.6006,14.6689,14.4539,14.5451,3860588
10/4/2007,14.5717,14.5717,14.3717,14.4208,2965384
10/5/2007,14.6221,14.8435,14.6196,14.7949,5043772
10/8/2007,14.8186,15.1986,14.7924,15.1827,4998453
10/9/2007,15.3195,15.5354,15.1521,15.3213,8723599
10/10/2007,15.475,15.5826,15.3615,15.5754,5314826
10/11/2007,15.7809,15.9744,15.1672,15.491,11658021
10/12/2007,15.5403,15.8995,15.3974,15.8743,6790863
10/15/2007,15.9012,15.9358,15.3303,15.4439,6910651
10/16/2007,15.4036,15.5887,15.2417,15.3416,5952324
10/17/2007,15.7015,15.7899,15.4808,15.777,5988185
10/18/2007,15.8249,15.9734,15.6529,15.9298,11719715
10/19/2007,16.3019,16.3998,16.0197,16.0566,15692548
10/22/2007,15.9061,16.3128,15.8466,16.207,6627524
10/23/2007,16.4685,16.8757,16.4373,16.8301,6758215
10/24/2007,16.7539,16.8725,16.4264,16.8314,7364768
10/25/2007,16.9026,16.9098,16.5258,16.6493,5762145
10/26/2007,16.7868,16.8494,16.6381,16.801,3337561
10/29/2007,16.8799,16.9355,16.7385,16.9163,3051098
10/30/2007,16.8734,17.4313,16.8734,17.3033,6832342
10/31/2007,17.4507,17.6079,17.3349,17.6079,6843819
11/1/2007,17.5031,17.7753,17.4779,17.5135,6494686
11/2/2007,17.6954,17.7718,17.3674,17.7138,5782060
11/5/2007,17.6077,18.1865,17.5848,18.0724,8838381
11/6/2007,18.3691,18.4744,18.0562,18.4744,8388079
11/7/2007,18.458,18.6103,18.0099,18.254,8202868
11/8/2007,18.2953,18.3026,16.8653,17.2802,16430509
11/9/2007,16.8304,16.9824,16.4676,16.5363,11332002
11/12/2007,16.3811,16.6847,15.5959,15.7418,10178617
11/13/2007,16.0636,16.4603,15.7418,16.4511,8385390
11/14/2007,16.7681,16.8231,15.8464,15.9811,8025249
11/15/2007,15.9037,16.1261,15.5408,15.6815,6930361
11/16/2007,15.7883,15.8269,15.342,15.7806,8994601
11/19/2007,15.68,15.8589,15.4038,15.5869,5500882
11/20/2007,15.8516,16.415,15.7617,16.152,9719165
11/21/2007,16.0331,16.6857,15.9911,16.4503,6980320
11/23/2007,16.6865,16.8927,16.6394,16.8533,2725930
11/26/2007,16.9405,17.2692,16.5619,16.5868,6755073
11/27/2007,16.8059,16.8465,16.1948,16.7753,8861252
11/28/2007,16.988,17.2916,16.7397,17.2408,7864381
11/29/2007,17.2032,17.5032,17.129,17.3589,6174116
11/30/2007,17.7075,17.709,16.988,17.2594,7854820
12/3/2007,17.2097,17.3091,16.9639,16.9736,4299958
12/4/2007,16.8934,17.2344,16.8638,17.0391,4211625
12/5/2007,17.2525,17.407,17.1223,17.3965,4185287
12/6/2007,17.3788,17.846,17.3591,17.8136,4884709
12/7/2007,17.8069,17.8819,17.6951,17.8039,3823639
12/10/2007,17.8318,18.0512,17.7822,17.8923,3836661
12/11/2007,17.9302,17.9564,17.4032,17.4138,6102264
12/12/2007,17.7823,17.7902,17.1472,17.4174,6127105
12/13/2007,17.3417,17.3743,16.9656,17.2854,5155530
12/14/2007,17.1225,17.4261,17.1164,17.1835,3654344
12/17/2007,17.1348,17.3196,16.5288,16.6673,5459608
12/18/2007,16.7901,16.8536,16.2506,16.7699,7131458
12/19/2007,16.7913,16.923,16.6615,16.87,4399174
12/20/2007,17.0807,17.2094,16.9507,17.1768,4398579
12/21/2007,17.3808,17.4152,17.2653,17.3512,5346402
12/24/2007,17.3088,17.4518,17.2608,17.4518,1620595
12/26/2007,17.4086,17.7629,17.389,17.7036,2513478
12/27/2007,17.6096,17.8321,17.452,17.452,2928327
12/28/2007,17.5564,17.6316,17.3474,17.4966,2520783
12/31/2007,17.398,17.4956,17.199,17.2214,2348425
1/2/2008,17.2561,17.3681,16.879,17.0648,4283556
1/3/2008,17.0665,17.1061,16.8488,17.0682,3236596
1/4/2008,16.9278,16.9594,16.3129,16.3627,5331873
1/7/2008,16.2865,16.4942,15.8733,16.1697,6372593
1/8/2008,16.2631,16.4364,15.7152,15.7321,5302542
1/9/2008,15.6912,16.2715,15.5037,16.268,6707229
1/10/2008,16.0641,16.3677,15.942,16.1069,6303782
1/11/2008,16.0065,16.1751,15.693,15.8957,4951226
1/14/2008,16.2168,16.3727,16.0701,16.2835,4424706
1/15/2008,16.0863,16.1647,15.8243,15.8808,5536625
1/16/2008,15.6646,15.9391,14.9912,15.3404,10509329
1/17/2008,15.4602,15.5842,14.8936,14.9628,8158429
1/18/2008,15.1513,15.1919,14.9045,14.9493,8470534
1/22/2008,13.9974,14.8808,13.9767,14.5533,9437523
1/23/2008,13.9646,14.1462,12.9258,13.6635,16864122
1/24/2008,13.9169,14.4373,13.8009,14.3077,9350729
1/25/2008,14.7391,14.8186,14.1008,14.1063,6917255
1/28/2008,14.2201,14.2517,13.663,13.8468,5777203
1/29/2008,13.9586,13.98,13.4655,13.7108,6247131
1/30/2008,13.6776,13.9575,13.5362,13.6547,7891475
1/31/2008,13.4241,14.2707,13.3067,14.054,14502361
2/1/2008,13.1666,13.3659,12.7017,12.8486,17506104
2/4/2008,12.6784,12.7708,12.267,12.3387,13094385
2/5/2008,12.1893,12.6767,12.1666,12.6219,11148304
2/6/2008,12.7301,12.7308,12.4011,12.4952,7589822
2/7/2008,12.3743,12.8059,12.322,12.5758,7890601
2/8/2008,12.6869,12.8941,12.6692,12.8682,6796121
2/11/2008,12.9637,13.0431,12.7863,12.9796,5797576
2/12/2008,13.0351,13.2147,12.7771,12.9032,6628575
2/13/2008,13.013,13.324,12.9181,13.3148,6517457
2/14/2008,13.4077,13.4747,13.2247,13.2558,6445449
2/15/2008,13.1577,13.266,13.0586,13.1908,5178240
2/19/2008,13.3228,13.3258,12.6146,12.6755,6319590
2/20/2008,12.5401,12.7268,12.4232,12.6767,6629835
2/21/2008,12.7726,12.7816,12.4401,12.5238,5645823
2/22/2008,12.5038,12.6767,12.3915,12.6468,5488931
2/25/2008,12.6008,12.6146,12.0975,12.1149,8300751
2/26/2008,11.4862,11.6175,11.1288,11.5607,23172659
2/27/2008,11.4596,11.8421,11.4474,11.7766,10072937
2/28/2008,11.7178,11.9317,11.6396,11.8396,6553526
2/29/2008,11.752,11.948,11.5722,11.7348,9350316
3/3/2008,11.7431,11.7731,11.21,11.3821,7514454
3/4/2008,11.2309,11.291,10.8531,11.0728,13555040
3/5/2008,11.089,11.3112,11.0579,11.15,7399056
3/6/2008,11.1497,11.2894,10.7385,10.7764,7433325
3/7/2008,10.6813,10.9582,10.6155,10.7926,8033333
3/10/2008,10.68,10.7341,10.2868,10.3013,7946524
3/11/2008,10.5912,10.962,10.576,10.9543,8784352
3/12/2008,10.9585,11.1545,10.9102,10.9627,6619960
3/13/2008,10.7757,11.1321,10.6788,11.0332,7681887
3/14/2008,11.0326,11.1909,10.7247,10.9065,6542816
3/17/2008,10.6591,10.8016,10.2636,10.4569,7841829
3/18/2008,10.6839,10.9792,10.5979,10.9374,7198069
3/19/2008,10.9859,11.145,10.7508,10.759,6148964
3/20/2008,10.6424,10.8511,10.3979,10.7976,9861446
3/24/2008,10.9191,11.6003,10.9015,11.4703,6723826
3/25/2008,11.3931,11.3933,11.1077,11.2267,5803744
3/26/2008,11.2719,11.5279,11.1896,11.4113,5152238
3/27/2008,11.1077,11.1727,10.9704,11.0599,5804430
3/28/2008,11.144,11.2962,10.8166,10.9104,4354321
3/31/2008,10.8497,11.0253,10.7593,10.97,4417962
4/1/2008,11.1511,11.6183,11.1294,11.5986,6063288
4/2/2008,11.7029,11.8483,11.4661,11.5983,5969563
4/3/2008,11.4995,11.5383,11.1608,11.3349,6746116
4/4/2008,11.382,11.9005,11.3618,11.7326,5866714
